symbol,isin,stock_name,issuer_name,face_value,country,industry,outstanding_shares,
SHOPERSTOP,INE498B01024,Shoppers Stop Limited,Shoppers Stop Limited,5,INDIA,CONSUMER GOODS,RETAIL,
SHREECEM,INE070A01015,Shree Cements Limited,Shree Cements Limited,10,INDIA,CEMENT & CEMENT PRODUCTS,CEMENT - MAJOR,
SHREEPUSHK,INE712K01011,Shree Pushkar Chemicals & Fertilisers Limited,Shree Pushkar Chemicals & Fertilisers Limited,10,INDIA,FERTILISERS & PESTICIDES,FERTILISERS,
SHREERAMA,INE879A01019,Shree Rama Multi-Tech Limited,Shree Rama Multi-Tech Limited,5,INDIA,,#N/A,
SHRENIK,INE632X01022,,,,INDIA,,#N/A,
SHREYANIND,INE231C01019,Shreyans Industries Limited,Shreyans Industries Limited,10,INDIA,,#N/A,
SHREYAS,INE757B01015,Shreyas Shipping & Logistics Limited,Shreyas Shipping & Logistics Limited,10,INDIA,SERVICES,TRANSPORT & LOGISTICS,
SHRIPISTON,INE526E01018,Shriram Pistons & Rings Limited,Shriram Pistons & Rings Limited,10,INDIA,,#N/A,
SHRIRAMCIT,INE722A01011,Shriram City Union Finance Limited,Shriram City Union Finance Limited,10,INDIA,FINANCIAL SERVICES,FINANCE - LEASING & HIRE PURCHASE,
SHRIRAMEPC,INE964H01014,Shriram EPC Limited,Shriram EPC Limited,10,INDIA,,#N/A,
SHYAMCENT,INE979R01011,Shyam Century Ferrous Limited,Shyam Century Ferrous Limited,1,INDIA,,#N/A,
SHYAMTEL,INE635A01023,,,,INDIA,,#N/A,
SICAGEN,INE176J01011,Sicagen India Limited,Sicagen India Limited,10,INDIA,,#N/A,
SICAL,INE075B01012,Sical Logistics Limited,Sical Logistics Limited,10,INDIA,SERVICES,TRANSPORT & LOGISTICS,
SIEMENS,INE003A01024,Siemens Limited,Siemens Limited,2,INDIA,INDUSTRIAL MANUFACTURING,INFRASTRUCTURE - GENERAL,
SIGNET,INE529F01027,Signet Industries Limited,Signet Industries Limited,1,INDIA,,#N/A,
SIIL,INE971P01012,,,,INDIA,,#N/A,
SIL,INE173A01025,Standard Industries Limited,Standard Industries Limited,5,INDIA,,#N/A,
SILINV,INE923A01015,SIL Investments Limited,SIL Investments Limited,10,INDIA,,#N/A,
SILLYMONKS,INE203Y01012,,,,INDIA,,#N/A,
SILVERTUC,INE625X01018,,,,INDIA,,#N/A,
SIMBHALS,INE748T01016,Simbhaoli Sugars Limited,Simbhaoli Sugars Limited,10,INDIA,CONSUMER GOODS,SUGAR,
SIMPLEX,INE898F01018,Simplex Projects Limited,Simplex Projects Limited,10,INDIA,,#N/A,
SIMPLEXINF,INE059B01024,Simplex Infrastructures Limited,Simplex Infrastructures Limited,2,INDIA,CONSTRUCTION,#N/A,
SINTERCOM,INE129Z01016,,,,INDIA,,#N/A,
SINTEX,INE429C01035,Sintex Industries Limited,Sintex Industries Limited,1,INDIA,,#N/A,
SIRCA,INE792Z01011,,,,INDIA,,#N/A,
SIS,INE285J01010,Security and Intelligence Services (India) Limited,Security and Intelligence Services (India) Limited,10,INDIA,SERVICES,#N/A,
SITASHREE,INE686I01011,Sita Shree Food Products Limited,Sita Shree Food Products Limited,10,INDIA,CONSUMER GOODS,FOOD PROCESSING,
SITINET,INE965H01011,Siti Networks Limited,Siti Networks Limited,1,INDIA,MEDIA & ENTERTAINMENT,MEDIA & ENTERTAINMENT,MEDIA & ENTERTAINMENT
SIYSIL,INE076B01028,Siyaram Silk Mills Limited,Siyaram Silk Mills Limited,10,INDIA,,#N/A,
SJVN,INE002L01015,SJVN Limited,SJVN Limited,10,INDIA,ENERGY,POWER - GENERATION & DISTRIBUTION,
SKFINDIA,INE640A01023,SKF India Limited,SKF India Limited,10,INDIA,INDUSTRIAL MANUFACTURING,BEARINGS,
SKIL,INE429F01012,SKIL Infrastructure Limited,SKIL Infrastructure Limited,10,INDIA,CONSTRUCTION,#N/A,
SKIPPER,INE439E01022,Skipper Limited,Skipper Limited,1,INDIA,,#N/A,
SKMEGGPROD,INE411D01015,SKM Egg Products Export (India) Limited,SKM Egg Products Export (India) Limited,10,INDIA,,#N/A,
SMARTLINK,INE178C01020,Smartlink Network Systems Limited,Smartlink Network Systems Limited,2,INDIA,,#N/A,
SMLISUZU,INE294B01019,SML Isuzu Limited,SML Isuzu Limited,10,INDIA,AUTOMOBILE,AUTO - LCVS & HCVS,
SMPL,INE215G01021,Splendid Metal Products Limited,Splendid Metal Products Limited,5,INDIA,METALS,#N/A,
SMSLIFE,INE320X01016,SMS Lifesciences India Limited,SMS Lifesciences India Limited,10,INDIA,,#N/A,
SMSPHARMA,INE812G01025,SMS Pharmaceuticals Limited,SMS Pharmaceuticals Limited,1,INDIA,PHARMA,PHARMACEUTICALS,
SMVD,INE702Y01013,,,,INDIA,,#N/A,
SNOWMAN,INE734N01019,Snowman Logistics Limited,Snowman Logistics Limited,10,INDIA,SERVICES,TRANSPORT & LOGISTICS,
SOBHA,INE671H01015,Sobha Limited,Sobha Limited,10,INDIA,CONSTRUCTION,CONSTRUCTION & CONTRACTING - REAL ESTATE,
SOFTTECH,INE728Z01015,,,,INDIA,,#N/A,
SOLARA,INE624Z01016,,,,INDIA,,#N/A,
SOLARINDS,INE343H01029,Solar Industries India Limited,Solar Industries India Limited,2,INDIA,CHEMICALS,CHEMICALS,
SOLEX,INE880Y01017,,,,INDIA,,#N/A,
SOMANYCERA,INE355A01028,Somany Ceramics Limited,Somany Ceramics Limited,2,INDIA,CONSTRUCTION,CERAMICS & GRANITE,CONSTRUCTION
SOMATEX,INE314C01013,Soma Textiles & Industries Limited,Soma Textiles & Industries Limited,10,INDIA,TEXTILES,TEXTILES-COMPOSITE-MILLS,
SOMICONVEY,INE323J01019,Somi Conveyor Beltings Limited,Somi Conveyor Beltings Limited,10,INDIA,,#N/A,
SONAMCLOCK,INE00LM01011,,,,INDIA,,#N/A,
SONATSOFTW,INE269A01021,Sonata Software Limited,Sonata Software Limited,1,INDIA,IT,COMPUTERS - SOFTWARE MEDIUM & SMALL,
SORILINFRA,INE034H01016,SORIL Infra Resources Limited,SORIL Infra Resources Limited,10,INDIA,CONSTRUCTION,#N/A,
SOTL,INE035D01012,Savita Oil Technologies Limited,Savita Oil Technologies Limited,10,INDIA,,#N/A,
SOUTHBANK,INE683A01023,The South Indian Bank Limited,The South Indian Bank Limited,1,INDIA,FINANCIAL SERVICES,BANKS - PRIVATE SECTOR,
SOUTHWEST,INE980Y01015,,,,INDIA,,#N/A,
SPAL,INE212I01016,S. P. Apparels Limited,S. P. Apparels Limited,10,INDIA,TEXTILES,TEXTILES - READYMADE APPARELS,
SPARC,INE232I01014,Sun Pharma Advanced Research Company Limited,Sun Pharma Advanced Research Company Limited,1,INDIA,PHARMA,PHARMACEUTICALS,
SPECIALITY,INE247M01014,Speciality Restaurants Limited,Speciality Restaurants Limited,10,INDIA,,#N/A,
SPENTEX,INE376C01020,Spentex Industries Limited,Spentex Industries Limited,10,INDIA,,#N/A,
SPIC,INE147A01011,Southern Petrochemicals Industries Corporation  Limited,Southern Petrochemicals Industries Corporation  Limited,10,INDIA,CHEMICALS,CHEMICALS,
SPICEMOBI,INE927C01020,Spice Mobility Limited,Spice Mobility Limited,3,INDIA,,#N/A,
SPLIL,INE978G01016,SPL Industries Limited,SPL Industries Limited,10,INDIA,,#N/A,
SPMLINFRA,INE937A01023,SPML Infra Limited,SPML Infra Limited,2,INDIA,CONSTRUCTION,#N/A,
SPTL,INE501W01021,Sintex Plastics Technology Limited,Sintex Plastics Technology Limited,1,INDIA,INDUSTRIAL MANUFACTURING,#N/A,
SPYL,INE268L01020,Shekhawati Poly-Yarn Limited,Shekhawati Poly-Yarn Limited,1,INDIA,,#N/A,
SQSBFSI,INE201K01015,SQS India BFSI Limited,SQS India BFSI Limited,10,INDIA,,#N/A,
SREEL,INE099F01013,Sreeleathers Limited,Sreeleathers Limited,10,INDIA,,#N/A,
SREIBNPNCD,INE881J07EL2,,,,INDIA,,#N/A,
SREINFRA,INE872A01014,SREI Infrastructure Finance Limited,SREI Infrastructure Finance Limited,10,INDIA,FINANCIAL SERVICES,FINANCE - LEASING & HIRE PURCHASE,
SRF,INE647A01010,SRF Limited,SRF Limited,10,INDIA,TEXTILES,TEXTILES - MANMADE,
SRHHYPOLTD,INE917H01012,Sree Rayalaseema Hi-Strength Hypo Limited,Sree Rayalaseema Hi-Strength Hypo Limited,10,INDIA,,#N/A,
SRIPIPES,INE943C01027,Srikalahasthi Pipes Limited,Srikalahasthi Pipes Limited,10,INDIA,,#N/A,
SRIRAM,INE634W01012,,,,INDIA,,#N/A,
SRSLTD,INE219H01039,SRS Limited,SRS Limited,10,INDIA,,#N/A,
SRTRANSFIN,INE721A01013,Shriram Transport Finance Company Limited,Shriram Transport Finance Company Limited,10,INDIA,FINANCIAL SERVICES,FINANCE - LEASING & HIRE PURCHASE,
SSWL,INE802C01017,Steel Strips Wheels Limited,Steel Strips Wheels Limited,10,INDIA,METALS,#N/A,
STAMPEDE,INE224E01028,Stampede Capital Limited,Stampede Capital Limited,1,INDIA,,#N/A,
STAN,INE028L21018,,,,INDIA,,#N/A,
STAR,INE939A01011,Strides Shasun Limited,Strides Shasun Limited,10,INDIA,PHARMA,PHARMACEUTICALS,CONSUMER GOODS
STARCEMENT,INE460H01021,Star Cement Limited,Star Cement Limited,1,INDIA,CEMENT & CEMENT PRODUCTS,#N/A,
STARPAPER,INE733A01018,Star Paper Mills Limited,Star Paper Mills Limited,10,INDIA,,#N/A,
STCINDIA,INE655A01013,The State Trading Corporation of India Limited,The State Trading Corporation of India Limited,10,INDIA,,#N/A,
STEELCITY,INE395H01011,,,,INDIA,,#N/A,
STEELXIND,INE503B01013,STEEL EXCHANGE INDIA LIMITED,STEEL EXCHANGE INDIA LIMITED,10,INDIA,METALS,#N/A,
STEL,INE577L01016,Stel Holdings Limited,Stel Holdings Limited,10,INDIA,,#N/A,
STERTOOLS,INE334A01023,Sterling Tools Limited,Sterling Tools Limited,2,INDIA,,#N/A,
STRTECH,INE089C01029,Sterlite Technologies Limited,Sterlite Technologies Limited,2,INDIA,TELECOM,CABLES - TELEPHONE,
SUBEX,INE754A01014,Subex Limited,Subex Limited,10,INDIA,,#N/A,
SUBROS,INE287B01021,Subros Limited,Subros Limited,2,INDIA,,#N/A,
SUDARSCHEM,INE659A01023,Sudarshan Chemical Industries Limited,Sudarshan Chemical Industries Limited,2,INDIA,CHEMICALS,DYES & PIGMENTS,
SUJANAUNI,INE216G01011,Sujana Universal Industries Limited,Sujana Universal Industries Limited,10,INDIA,,#N/A,
SUMEETINDS,INE235C01010,Sumeet Industries Limited,Sumeet Industries Limited,10,INDIA,,#N/A,
SUMMITSEC,INE519C01017,Summit Securities Limited,Summit Securities Limited,10,INDIA,,#N/A,
SUNCLAYLTD,INE105A01035,Sundaram Clayton Limited,Sundaram Clayton Limited,5,INDIA,,#N/A,
SUNDARAM,INE108E01023,Sundaram Multi Pap Limited,Sundaram Multi Pap Limited,1,INDIA,,#N/A,
SUNDARMFIN,INE660A01013,Sundaram Finance Limited,Sundaram Finance Limited,10,INDIA,FINANCIAL SERVICES,FINANCE - LEASING & HIRE PURCHASE,
SUNDARMHLD,INE202Z01029,,,,INDIA,,#N/A,
SUNDRMBRAK,INE073D01013,Sundaram Brake Linings Limited,Sundaram Brake Linings Limited,10,INDIA,,#N/A,
SUNDRMFAST,INE387A01021,Sundram Fasteners Limited,Sundram Fasteners Limited,1,INDIA,AUTOMOBILE,FASTENERS,
SUNFLAG,INE947A01014,Sunflag Iron And Steel Company Limited,Sunflag Iron And Steel Company Limited,10,INDIA,METALS,#N/A,
SUNILHITEC,INE305H01028,Sunil Hitech Engineers Limited,Sunil Hitech Engineers Limited,1,INDIA,INDUSTRIAL MANUFACTURING,#N/A,
SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Limited,Sun Pharmaceutical Industries Limited,1,INDIA,PHARMA,PHARMACEUTICALS,
SUNTECK,INE805D01034,Sunteck Realty Limited,Sunteck Realty Limited,1,INDIA,CONSTRUCTION,CONSTRUCTION & CONTRACTING - REAL ESTATE,
SUNTV,INE424H01027,Sun TV Network Limited,Sun TV Network Limited,5,INDIA,MEDIA & ENTERTAINMENT,MEDIA & ENTERTAINMENT,
SUPERHOUSE,INE712B01010,Superhouse Limited,Superhouse Limited,10,INDIA,,#N/A,
SUPERSPIN,INE662A01027,Super Spinning Mills Limited,Super Spinning Mills Limited,1,INDIA,,#N/A,
SUPPETRO,INE663A01017,Supreme Petrochem Limited,Supreme Petrochem Limited,10,INDIA,,#N/A,
SUPRAJIT,INE399C01030,Suprajit Engineering Limited,Suprajit Engineering Limited,1,INDIA,INDUSTRIAL MANUFACTURING,#N/A,
SUPREMEIND,INE195A01028,Supreme Industries Limited,Supreme Industries Limited,2,INDIA,INDUSTRIAL MANUFACTURING,PLASTICS,
SUPREMEINF,INE550H01011,Supreme Infrastructure India Limited,Supreme Infrastructure India Limited,10,INDIA,CONSTRUCTION,#N/A,
SUPREMETEX,INE651G01027,Supreme Tex Mart Limited,Supreme Tex Mart Limited,5,INDIA,,#N/A,
SURANAIND,INE659D01019,Surana Industries Limited,Surana Industries Limited,10,INDIA,,#N/A,
SURANASOL,INE272L01022,Surana Solar Limited,Surana Solar Limited,5,INDIA,,#N/A,
SURANAT&P,INE130B01031,Surana Telecom and Power Limited,Surana Telecom and Power Limited,1,INDIA,,#N/A,
SURYALAXMI,INE713B01026,Suryalakshmi Cotton Mills Limited,Suryalakshmi Cotton Mills Limited,10,INDIA,TEXTILES,TEXTILES - SPINNING - COTTON BLENDED,
SURYAROSNI,INE335A01012,Surya Roshni Limited,Surya Roshni Limited,10,INDIA,,#N/A,
SUTLEJTEX,INE645H01027,Sutlej Textiles and Industries Limited,Sutlej Textiles and Industries Limited,1,INDIA,TEXTILES,TEXTILES - GENERAL,
SUULD,INE591Q01016,,,,INDIA,,#N/A,
SUVEN,INE495B01038,Suven Life Sciences Limited,Suven Life Sciences Limited,1,INDIA,PHARMA,PHARMACEUTICALS,
SUZLON,INE040H01021,Suzlon Energy Limited,Suzlon Energy Limited,2,INDIA,INDUSTRIAL MANUFACTURING,POWER - GENERATION & DISTRIBUTION,
SWANENERGY,INE665A01038,Swan Energy Limited,Swan Energy Limited,1,INDIA,TEXTILES,TRADING,
SWARAJENG,INE277A01016,Swaraj Engines Limited,Swaraj Engines Limited,10,INDIA,,#N/A,
SWELECTES,INE409B01013,Swelect Energy Systems Limited,Swelect Energy Systems Limited,10,INDIA,,#N/A,
symbol,isin,stock_name,stock_name,face_value,country,industry,sector,
SYMPHONY,INE225D01027,Symphony Limited,Symphony Limited,2,INDIA,CONSUMER GOODS,CONSUMER GOODS - WHITE GOODS,
SYNCOM,INE602K01014,Syncom Healthcare Limited,Syncom Healthcare Limited,10,INDIA,PHARMA,PHARMACEUTICALS,
SYNDIBANK,INE667A01018,Syndicate Bank,Syndicate Bank,10,INDIA,FINANCIAL SERVICES,BANKS - PUBLIC SECTOR,
SYNGENE,INE398R01022,Syngene International Limited,Syngene International Limited,10,INDIA,PHARMA,MISCELLANEOUS,
TAINWALCHM,INE123C01018,Tainwala Chemical and Plastic (I) Limited,Tainwala Chemical and Plastic (I) Limited,10,INDIA,CHEMICALS,CHEMICALS,
TAJGVK,INE586B01026,Taj GVK Hotels & Resorts Limited,Taj GVK Hotels & Resorts Limited,2,INDIA,SERVICES,HOTELS,
TAKE,INE142I01023,Take Solutions Limited,Take Solutions Limited,1,INDIA,IT,COMPUTERS - SOFTWARE MEDIUM & SMALL,
TALBROAUTO,INE187D01011,Talbros Automotive Components Limited,Talbros Automotive Components Limited,10,INDIA,AUTOMOBILE,AUTO ANCILLARIES,
TALWALKARS,INE502K01016,Talwalkars Better Value Fitness Limited,Talwalkars Better Value Fitness Limited,10,INDIA,,#N/A,
TALWGYM,INE627Z01019,,,,INDIA,,#N/A,
TANLA,INE483C01032,Tanla Solutions Limited,Tanla Solutions Limited,1,INDIA,,#N/A,
TANTIACONS,INE388G01018,Tantia Constructions Limited,Tantia Constructions Limited,10,INDIA,CONSTRUCTION,CONSTRUCTION & CONTRACTING - CIVIL,
TARACHAND,INE555Z01012,,,,INDIA,,#N/A,
TARAJEWELS,INE799L01016,Tara Jewels Limited,Tara Jewels Limited,10,INDIA,,#N/A,
TARAPUR,INE747K01017,Tarapur Transformers Limited,Tarapur Transformers Limited,10,INDIA,,#N/A,
TARMAT,INE924H01018,Tarmat Limited,Tarmat Limited,10,INDIA,,#N/A,
TASTYBITE,INE488B01017,Tasty Bite Eatables Limited,Tasty Bite Eatables Limited,10,INDIA,,#N/A,
TATACHEM,INE092A01019,Tata Chemicals Limited,Tata Chemicals Limited,10,INDIA,CHEMICALS,CHEMICALS,
TATACOFFEE,INE493A01027,Tata Coffee Limited,Tata Coffee Limited,1,INDIA,CONSUMER GOODS,PLANTATIONS - TEA & COFFEE,
TATACOMM,INE151A01013,Tata Communications Limited,Tata Communications Limited,10,INDIA,TELECOM,TELECOMMUNICATIONS - SERVICE,TELECOM
TATAELXSI,INE670A01012,Tata Elxsi Limited,Tata Elxsi Limited,10,INDIA,IT,COMPUTERS - SOFTWARE,
TATAGLOBAL,INE192A01025,Tata Global Beverages Limited,Tata Global Beverages Limited,1,INDIA,CONSUMER GOODS,PLANTATIONS - TEA & COFFEE,
TATAINVEST,INE672A01018,Tata Investment Corporation Limited,Tata Investment Corporation Limited,10,INDIA,FINANCIAL SERVICES,FINANCE - INVESTMENTS,
TATAMETALI,INE056C01010,Tata Metaliks Limited,Tata Metaliks Limited,10,INDIA,METALS,#N/A,
TATAMOTORS,INE155A01022,Tata Motors Limited,Tata Motors Limited,2,INDIA,AUTOMOBILE,AUTO - LCVS & HCVS,
TATAMTRDVR,IN9155A01020,Tata Motors Limited,Tata Motors Limited,2,INDIA,AUTOMOBILE,AUTO - LCVS & HCVS,
TATAPOWER,INE245A01021,Tata Power Company Limited,Tata Power Company Limited,1,INDIA,ENERGY,POWER - GENERATION & DISTRIBUTION,
TATASPONGE,INE674A01014,Tata Sponge Iron Limited,Tata Sponge Iron Limited,10,INDIA,METALS,STEEL - SPONGE IRON,
TATASTEEL,IN9081A01010,Tata Steel Limited,Tata Steel Limited,10,INDIA,METALS,STEEL - LARGE,METALS
TBZ,INE760L01018,Tribhovandas Bhimji Zaveri Limited,Tribhovandas Bhimji Zaveri Limited,10,INDIA,,#N/A,
TCFSL,INE306N07BM6,,,,INDIA,,#N/A,
TCI,INE688A01022,Transport Corporation of India Limited,Transport Corporation of India Limited,2,INDIA,,#N/A,
TCIDEVELOP,INE662L01016,TCI Developers Limited,TCI Developers Limited,10,INDIA,,#N/A,
TCIEXP,INE586V01016,TCI Express Limited,TCI Express Limited,2,INDIA,,#N/A,
TCIFINANCE,INE911B01018,TCI Finance Limited,TCI Finance Limited,10,INDIA,FINANCIAL SERVICES,FINANCE - LEASING & HIRE PURCHASE,
TCPLPACK,INE822C01015,,,,INDIA,,#N/A,
TCS,INE467B01029,Tata Consultancy Services Limited,Tata Consultancy Services Limited,1,INDIA,IT,COMPUTERS - SOFTWARE,
TDPOWERSYS,INE419M01019,TD Power Systems Limited,TD Power Systems Limited,10,INDIA,,#N/A,
TEAMLEASE,INE985S01024,Teamlease Services Limited,Teamlease Services Limited,10,INDIA,,#N/A,
TECHIN,INE778A01021,Techindia Nirman Limited,Techindia Nirman Limited,10,INDIA,,#N/A,
TECHM,INE669C01036,Tech Mahindra Limited,Tech Mahindra Limited,5,INDIA,IT,COMPUTERS - SOFTWARE,
TECHNO,INE286K01024,Techno Electric & Engineering Company Limited,Techno Electric & Engineering Company Limited,2,INDIA,CONSTRUCTION,ELECTRIC EQUIPMENT,
TECHNOFAB,INE509K01011,Technofab Engineering Limited,Technofab Engineering Limited,10,INDIA,INDUSTRIAL MANUFACTURING,#N/A,
TEJASNET,INE010J01012,Tejas Networks Limited,Tejas Networks Limited,10,INDIA,,#N/A,
TERASOFT,INE482B01010,Tera Software Limited,Tera Software Limited,10,INDIA,IT,#N/A,
TEXINFRA,INE435C01024,Texmaco Infrastructure & Holdings Limited,Texmaco Infrastructure & Holdings Limited,1,INDIA,CONSTRUCTION,#N/A,
TEXMOPIPES,INE141K01013,Texmo Pipes and Products Limited,Texmo Pipes and Products Limited,10,INDIA,,#N/A,
TEXRAIL,INE621L01012,Texmaco Rail & Engineering Limited,Texmaco Rail & Engineering Limited,1,INDIA,INDUSTRIAL MANUFACTURING,INFRASTRUCTURE - GENERAL,
TFCILTD,INE305A01015,Tourism Finance Corporation of India Limited,Tourism Finance Corporation of India Limited,10,INDIA,FINANCIAL SERVICES,FINANCE - LEASING & HIRE PURCHASE,
TFL,INE804H01012,Transwarranty Finance Limited,Transwarranty Finance Limited,10,INDIA,FINANCIAL SERVICES,FINANCE - LEASING & HIRE PURCHASE,
TGBHOTELS,INE797H01018,TGB Banquets And Hotels Limited,TGB Banquets And Hotels Limited,10,INDIA,SERVICES,HOTELS,
THANGAMAYL,INE085J01014,Thangamayil Jewellery Limited,Thangamayil Jewellery Limited,10,INDIA,,#N/A,
THEMISMED,INE083B01016,Themis Medicare Limited,Themis Medicare Limited,10,INDIA,,#N/A,
THERMAX,INE152A01029,Thermax Limited,Thermax Limited,2,INDIA,INDUSTRIAL MANUFACTURING,INFRASTRUCTURE - GENERAL,
THIRUSUGAR,INE409A01015,Thiru Arooran Sugars Limited,Thiru Arooran Sugars Limited,10,INDIA,CONSUMER GOODS,SUGAR,
THOMASCOOK,INE332A01027,Thomas Cook  (India)  Limited,Thomas Cook  (India)  Limited,1,INDIA,SERVICES,MISCELLANEOUS,
THOMASCOTT,INE480M01011,Thomas Scott (India) Limited,Thomas Scott (India) Limited,10,INDIA,,#N/A,
THYROCARE,INE594H01019,Thyrocare Technologies Limited,Thyrocare Technologies Limited,10,INDIA,HEALTHCARE SERVICES,HOSPITALS & MEDICAL SERVICES,
TI,INE133E01013,Tilaknagar Industries Limited,Tilaknagar Industries Limited,10,INDIA,,#N/A,
TIDEWATER,INE484C01022,Tide Water Oil Company (India) Limited,Tide Water Oil Company (India) Limited,5,INDIA,,#N/A,
TIFIN,INE149A01033,TI Financial Holdings Limited,TI Financial Holdings Limited,1,INDIA,FINANCIAL SERVICES,MISCELLANEOUS,
TIIL,INE545H01011,Technocraft Industries (India) Limited,Technocraft Industries (India) Limited,10,INDIA,,#N/A,
TIINDIA,INE974X01010,Tube Investments of India Ltd.,Tube Investments of India Ltd.,,INDIA,AUTOMOBILE,#N/A,
TIJARIA,INE440L01017,Tijaria Polypipes Limited,Tijaria Polypipes Limited,10,INDIA,,#N/A,
TIL,INE806C01018,TIL Limited,TIL Limited,10,INDIA,,#N/A,
TIMESGTY,INE289C01025,Times Guaranty Limited,Times Guaranty Limited,10,INDIA,,#N/A,
TIMETECHNO,INE508G01029,Time Technoplast Limited,Time Technoplast Limited,1,INDIA,INDUSTRIAL MANUFACTURING,#N/A,
TIMKEN,INE325A01013,Timken India Limited,Timken India Limited,10,INDIA,INDUSTRIAL MANUFACTURING,BEARINGS,
TINPLATE,INE422C01014,The Tinplate Company of India Limited,The Tinplate Company of India Limited,10,INDIA,,#N/A,
TIPSINDLTD,INE716B01011,TIPS Industries Limited,TIPS Industries Limited,10,INDIA,,#N/A,
TIRUMALCHM,INE338A01016,Thirumalai Chemicals Limited,Thirumalai Chemicals Limited,10,INDIA,CHEMICALS,CHEMICALS,
TIRUPATIFL,INE319Y01016,,,,INDIA,,#N/A,
TITAN,INE280A01028,Titan Company Limited,Titan Company Limited,1,INDIA,CONSUMER GOODS,MISCELLANEOUS,
TMRVL,INE759V01019,The Mandhana Retail Ventures Limited,The Mandhana Retail Ventures Limited,10,INDIA,CONSUMER GOODS,RETAIL,
TNPETRO,INE148A01019,Tamilnadu PetroProducts Limited,Tamilnadu PetroProducts Limited,10,INDIA,,#N/A,
TNPL,INE107A01015,Tamil Nadu Newsprint & Papers Limited,Tamil Nadu Newsprint & Papers Limited,10,INDIA,PAPER,PAPER,
TNTELE,INE141D01018,Tamilnadu Telecommunication Limited,Tamilnadu Telecommunication Limited,10,INDIA,,#N/A,
TOKYOPLAST,INE932C01012,Tokyo Plast International Limited,Tokyo Plast International Limited,10,INDIA,,#N/A,
TORNTPHARM,INE685A01028,Torrent Pharmaceuticals Limited,Torrent Pharmaceuticals Limited,5,INDIA,PHARMA,PHARMACEUTICALS,
TORNTPOWER,INE813H01021,Torrent Power Limited,Torrent Power Limited,10,INDIA,ENERGY,POWER - GENERATION & DISTRIBUTION,
TOTAL,INE336X01012,,,,INDIA,,#N/A,
TOUCHWOOD,INE486Y01013,,,,INDIA,,#N/A,
TPLPLASTEH,INE413G01014,TPL Plastech Limited,TPL Plastech Limited,10,INDIA,,#N/A,
TREEHOUSE,INE040M01013,Tree House Education & Accessories Limited,Tree House Education & Accessories Limited,10,INDIA,,#N/A,
TRENT,INE849A01020,Trent Limited,Trent Limited,1,INDIA,CONSUMER GOODS,RETAIL,
TRF,INE391D01019,TRF Limited,TRF Limited,10,INDIA,,#N/A,
TRIDENT,INE064C01014,Trident Limited,Trident Limited,10,INDIA,TEXTILES,TEXTILES - SPINNING - COTTON BLENDED,
TRIGYN,INE948A01012,Trigyn Technologies Limited,Trigyn Technologies Limited,10,INDIA,,#N/A,
TRIL,INE763I01026,Transformers And Rectifiers (India) Limited,Transformers And Rectifiers (India) Limited,1,INDIA,,#N/A,
TRITURBINE,INE152M01016,Triveni Turbine Limited,Triveni Turbine Limited,1,INDIA,INDUSTRIAL MANUFACTURING,ELECTRIC EQUIPMENT,INDUSTRIAL MANUFACTURING
TRIVENI,INE256C01024,Triveni Engineering & Industries Limited,Triveni Engineering & Industries Limited,1,INDIA,INDUSTRIAL MANUFACTURING,#N/A,
TTKHLTCARE,INE910C01018,TTK Healthcare Limited,TTK Healthcare Limited,10,INDIA,PHARMA,PHARMACEUTICALS,
TTKPRESTIG,INE690A01010,TTK Prestige Limited,TTK Prestige Limited,10,INDIA,CONSUMER GOODS,DOMESTIC APPLIANCES,
TTL,INE592B01016,T T Limited,T T Limited,10,INDIA,,#N/A,
TTML,INE517B01013,Tata Teleservices (Maharashtra) Limited,Tata Teleservices (Maharashtra) Limited,10,INDIA,TELECOM,TELECOMMUNICATIONS - SERVICE,
TULSI,INE474I01012,Tulsi Extrusions Limited,Tulsi Extrusions Limited,10,INDIA,,#N/A,
TV18BRDCST,INE886H01027,TV18 Broadcast Limited,TV18 Broadcast Limited,2,INDIA,MEDIA & ENTERTAINMENT,MEDIA & ENTERTAINMENT,
TVSELECT,INE236G01019,TVS Electronics Limited,TVS Electronics Limited,10,INDIA,,#N/A,
TVSMOTOR,INE494B01023,TVS Motor Company Limited,TVS Motor Company Limited,1,INDIA,AUTOMOBILE,AUTO - 2 & 3 WHEELERS,
TVSSRICHAK,INE421C01016,TVS Srichakra Limited,TVS Srichakra Limited,10,INDIA,AUTOMOBILE,TYRES,
TVTODAY,INE038F01029,TV Today Network Limited,TV Today Network Limited,5,INDIA,MEDIA & ENTERTAINMENT,MEDIA & ENTERTAINMENT,
TVVISION,INE871L01013,TV Vision Limited,TV Vision Limited,10,INDIA,,#N/A,
TWL,INE615H01020,Titagarh Wagons Limited,Titagarh Wagons Limited,2,INDIA,INDUSTRIAL MANUFACTURING,INFRASTRUCTURE - GENERAL,INDUSTRIAL MANUFACTURING
UBL,INE686F01025,United Breweries Limited,United Breweries Limited,1,INDIA,CONSUMER GOODS,BREWERIES & DISTILLERIES,
UCALFUEL,INE139B01016,Ucal Fuel Systems Limited,Ucal Fuel Systems Limited,10,INDIA,,#N/A,
