,open,high,low,close,volume,Supertrend,Macd,Macd_h,Macd_s,BB_l,BB_m,BB_u,sRSI_k,sRSI_d,action,BP,SP,PNL
2023-07-19 14:10:00+05:30,45843.05,45848.8,45819.3,45821.45,1620.0,45743.82729901697,18.46817373626982,-1.0042014808159436,19.472375217085762,45779.908447063244,45812.46000000001,45845.01155293677,45.09391267406684,40.68781848693206,SELL,,,
2023-07-19 14:15:00+05:30,45821.45,45835.0,45804.2,45820.4,1725.0,45743.82729901697,17.356472466482955,-1.692722200482244,19.0491946669652,45780.92358518218,45813.33750000001,45845.75141481784,45.10970498853314,47.21986249561127,SELL,,,
2023-07-19 14:20:00+05:30,45820.4,45832.6,45770.25,45793.05,6675.0,45743.82729901697,14.105920503352536,-3.9546193308901323,18.060539834242668,45780.595129096284,45813.24000000001,45845.88487090374,11.77637165519981,33.993329772599985,SELL,,,
2023-07-19 14:25:00+05:30,45794.05,45840.0,45793.05,45824.2,6495.0,45743.82729901697,13.883340811400558,-3.341759218273687,17.225100029674245,45786.29437885748,45815.44750000001,45844.60062114254,22.503647629884227,26.463241424539117,SELL,,,
2023-07-19 14:30:00+05:30,45824.2,45824.2,45792.3,45801.8,1545.0,45743.82729901697,11.763845715868229,-4.3690034510448115,16.13284916691304,45784.99701728173,45814.14500000001,45843.292982718296,21.4225221612011,18.567513815428438,SELL,,,
2023-07-19 14:35:00+05:30,45801.8,45804.4,45770.45,45780.05,1875.0,45743.82729901697,8.234168980437971,-6.318944149180055,14.553113129618026,45781.63815560907,45813.38750000002,45845.13684439097,21.4225221612011,21.782897317428866,SELL,,,
2023-07-19 14:40:00+05:30,45780.05,45802.1,45744.0,45744.0,3975.0,45743.82729901697,2.4991325754090212,-9.643184443367204,12.142317018776225,45765.949182728815,45809.517500000016,45853.08581727122,4.175665828670179,15.673570050357517,SELL,,,
2023-07-19 14:45:00+05:30,45742.25,45797.95,45740.05,45797.95,3720.0,45743.82729901697,2.2810939951159526,-7.888978418928218,10.17007241404417,45764.84949515568,45808.392500000016,45851.935504844354,16.394448017853573,13.997545335908342,SELL,,,
2023-07-19 14:50:00+05:30,45797.95,45825.0,45776.55,45782.9,1845.0,45743.82729901697,0.8837008738628356,-7.429097232145068,8.312798106007904,45761.97271433332,45806.59250000001,45851.212285666705,28.882261898407858,16.484125248310594,SELL,,,
2023-07-19 14:55:00+05:30,45782.9,45855.0,45782.9,45855.0,4590.0,45743.82729901697,5.53037348970247,-2.2259396930443476,7.756313182746817,45760.86431888677,45809.69250000002,45858.52068111327,57.84522371984472,34.37397787870211,SELL,,,
2023-07-19 15:00:00+05:30,45855.0,45902.75,45844.0,45877.4,13815.0,45743.82729901697,10.89479934553674,2.5107889302319375,8.384010415304802,45756.89635704296,45813.61250000002,45870.32864295707,74.4911787682708,53.73955479550784,BUY,45877.4,,731.9999999999345
2023-07-19 15:05:00+05:30,45877.4,45894.95,45865.35,45873.65,5850.0,45743.82729901697,14.674394539186324,5.0323072991052165,9.642087240081107,45756.12759228927,45817.65500000001,45879.18240771076,93.96135138877281,75.4325846256295,BUY,,,
2023-07-19 15:10:00+05:30,45873.65,45892.95,45860.0,45872.0,8865.0,45743.82729901697,17.336762345730676,6.155740084519655,11.181022261211021,45755.95860701674,45821.250000000015,45886.54139298329,96.45221889469536,88.30158301724639,BUY,,,
2023-07-19 15:15:00+05:30,45872.0,45880.0,45864.0,45868.05,5235.0,45750.12626872638,18.909993392502656,6.183176905033308,12.726816487469348,45754.80615063415,45823.15250000002,45891.49884936589,93.85857558547666,94.757381956315,BUY,,,
2023-07-19 15:20:00+05:30,45867.15,45877.65,45862.3,45877.65,4275.0,45758.9332303369,20.692895285072154,6.3728630380822455,14.320032246989909,45753.19458186464,45825.53500000002,45897.875418135394,94.52173011834826,94.9441748661735,BUY,,,
2023-07-19 15:25:00+05:30,45877.65,45900.0,45866.35,45900.0,8580.0,45773.57491171734,23.636845254637592,7.453450406118147,16.183394848519445,45749.73080025966,45829.03500000002,45908.339199740374,96.40123412432217,94.92717994271577,BUY,,,
2023-07-20 09:15:00+05:30,45879.8,45896.65,45840.15,45885.65,12105.0,45773.57491171734,24.52926366093743,6.676695049934388,17.852568611003043,45749.94679513316,45832.61500000002,45915.28320486688,94.6578465625099,95.19360360172685,BUY,,,
2023-07-20 09:20:00+05:30,45886.2,45900.0,45855.0,45893.65,8685.0,45773.57491171734,25.58709274096327,6.187619303968184,19.399473436995088,45749.57315467341,45836.20250000002,45922.83184532663,92.38898816312577,94.48268961665268,BUY,,,
2023-07-20 09:25:00+05:30,45893.65,45930.0,45880.15,45930.0,7800.0,45779.31590650421,29.024000507466553,7.699621656377172,21.32437885108938,45747.17584019405,45842.095000000016,45937.01415980598,92.38898816312577,93.14527429625387,BUY,,,
2023-07-20 09:30:00+05:30,45930.0,45948.5,45890.1,45913.6,9570.0,45786.47791986076,30.077714563754853,7.0026685701323785,23.075045993622474,45745.711116888146,45845.62250000001,45945.53388311188,92.12012714338819,92.29936782321329,BUY,,,
2023-07-20 09:35:00+05:30,45913.6,45941.15,45907.8,45914.65,6840.0,45796.334645594936,30.644268715390353,6.055378177414305,24.58889053797605,45746.68945354995,45850.282500000016,45953.87554645008,88.35112702417759,90.95341411023055,BUY,,,
2023-07-20 09:40:00+05:30,45914.65,45916.35,45884.4,45899.9,2625.0,45796.334645594936,29.5622895610868,3.9787192184885996,25.5835703425982,45749.46196922447,45854.25750000002,45959.053030775576,75.1351217516915,85.20212530641913,BUY,,,
2023-07-20 09:45:00+05:30,45900.0,45914.15,45888.5,45889.45,2295.0,45796.334645594936,27.544074673118303,1.5684034644160825,25.97567120870222,45757.15790191374,45859.077500000014,45960.997098086285,46.700610576180416,70.06228645068322,BUY,,,
2023-07-20 09:50:00+05:30,45889.45,45895.5,45871.05,45892.8,3105.0,45796.334645594936,25.916196060912625,-0.04758011823167507,25.9637761791443,45760.89697755401,45862.50750000002,45964.11802244603,22.191572963705582,48.00910176385921,,,,
2023-07-20 09:55:00+05:30,45892.8,45910.15,45883.7,45896.05,2565.0,45796.334645594936,24.604710583422275,-1.0872524765776213,25.691963059999896,45768.610632292126,45867.220000000016,45965.829367707905,6.252034658129904,25.048072732672015,SELL,,45896.05,1011.7499999999563
2023-07-20 10:00:00+05:30,45896.05,45924.2,45895.05,45895.05,2235.0,45806.11761939348,23.21702582944272,-1.9799497844457434,25.196975613888462,45782.26863617314,45872.970000000016,45963.67136382689,9.482116856305144,12.64190815938026,SELL,,,
2023-07-20 10:05:00+05:30,45895.05,45895.05,45863.8,45868.1,1440.0,45806.11761939348,19.715369388817635,-4.38528498005666,24.100654368874295,45810.24880397509,45879.17500000002,45948.101196024945,7.407871953446794,7.71400782262733,SELL,,,
2023-07-20 10:10:00+05:30,45862.55,45876.85,45860.0,45865.95,1785.0,45806.11761939348,16.57571981978981,-6.019947639267588,22.5956674590574,45824.09371668444,45882.57500000002,45941.0562833156,3.230082198175231,6.706690335975773,SELL,,,
2023-07-20 10:15:00+05:30,45865.95,45910.5,45865.95,45909.2,1695.0,45806.11761939348,17.37712577203638,-4.174833349616815,21.551959121653194,45851.26951888802,45888.890000000014,45926.51048111201,18.47796715924082,9.705307103620997,SELL,,,
2023-07-20 10:20:00+05:30,45909.2,45911.25,45888.85,45889.45,2745.0,45806.11761939348,16.231479429530737,-4.256383753697968,20.487863183228704,45856.351897631896,45890.61250000001,45924.873102368125,27.065779478890178,16.25794294543546,SELL,,,
2023-07-20 10:25:00+05:30,45889.45,45920.0,45889.45,45919.8,2025.0,45809.71025366833,17.57000176027941,-2.334289138359434,19.904290898638845,45856.79812545436,45892.73250000001,45928.66687454566,46.679021550450024,30.740922729527057,SELL,,,
2023-07-20 10:30:00+05:30,45919.8,45925.15,45902.1,45914.75,2850.0,45822.305217429996,18.015624648920493,-1.5109329997746812,19.526557648695174,45858.75261589175,45894.78750000001,45930.82238410827,45.27209254894692,39.67229785942909,SELL,,,
2023-07-20 10:35:00+05:30,45914.75,45919.75,45894.3,45911.05,3480.0,45822.305217429996,17.864296431776893,-1.3298089735346252,19.194105405311518,45861.635817935705,45896.74000000001,45931.84418206432,56.3030506690489,49.41805492281534,SELL,,,
2023-07-20 10:40:00+05:30,45911.0,45922.15,45903.45,45918.7,2685.0,45828.344649540406,18.15240912282752,-0.8333570259871976,18.98576614881472,45865.53121257919,45899.27250000001,45933.01378742082,60.17665413121781,53.917265783071265,,,,
2023-07-20 10:45:00+05:30,45918.7,45930.0,45901.55,45914.35,1875.0,45831.19184246321,17.824264830938773,-0.929201054300755,18.753465885239528,45868.29035087462,45901.107500000006,45933.924649125394,69.65372191494093,62.04447557173594,,,,
2023-07-20 10:50:00+05:30,45914.35,45922.5,45901.05,45922.5,1005.0,45831.19184246321,18.01418864975858,-0.591421788384757,18.605610438143337,45868.12699784881,45902.232500000006,45936.3380021512,82.4286248779129,70.75300030802394,,,,
2023-07-20 10:55:00+05:30,45922.5,45930.75,45903.45,45918.8,3045.0,45835.37768017705,17.662542768208368,-0.7544541359479737,18.416996904156342,45869.94745144455,45903.89000000001,45937.83254855547,87.35787786780496,79.81340822021964,,,,
2023-07-20 11:00:00+05:30,45918.8,45925.05,45904.5,45918.7,3690.0,45835.920154437474,17.177776989010454,-0.9913759321167106,18.169152921127164,45870.955992728355,45905.1425,45939.32900727165,89.11246781833876,86.29965685468558,,,,
2023-07-20 11:05:00+05:30,45918.75,45918.75,45890.85,45896.55,4185.0,45835.920154437474,14.835265031077142,-2.667110312040016,17.50237534311716,45871.08612437191,45903.47000000001,45935.853875628105,61.265524439337916,79.24529004182726,SELL,,,
2023-07-20 11:10:00+05:30,45896.55,45907.0,45895.0,45903.7,1980.0,45835.920154437474,13.401271160546457,-3.2808833460565623,16.68215450660302,45870.92468794679,45902.975000000006,45935.02531205322,43.9832684062319,64.78708688796956,SELL,,,
2023-07-20 11:15:00+05:30,45903.7,45904.65,45885.6,45885.75,3105.0,45835.920154437474,10.693141818555887,-4.791210150437706,15.484351968993593,45869.111650214596,45901.530000000006,45933.948349785416,15.680572514237246,40.30978845326906,SELL,,,
2023-07-20 11:20:00+05:30,45885.75,45907.0,45885.75,45907.0,1980.0,45835.920154437474,10.14468558972294,-4.271733103416523,14.416418693139462,45869.39041424,45901.885,45934.379585760005,27.384858763760718,29.016233228076658,SELL,,,
2023-07-20 11:25:00+05:30,45904.4,45916.85,45898.85,45913.6,1845.0,45840.15519550817,10.125870190036949,-3.432438802482011,13.55830899251896,45870.74148337204,45903.092500000006,45935.44351662797,37.15680180680838,26.74074436160215,SELL,,,
2023-07-20 11:30:00+05:30,45915.45,45922.0,45906.2,45918.8,2895.0,45849.30445329271,10.41054906276986,-2.518207943799279,12.928757006569139,45871.71244062978,45904.3925,45937.07255937022,61.75701114744268,42.099557239337294,SELL,,,
2023-07-20 11:35:00+05:30,45918.8,45925.0,45911.1,45925.0,4575.0,45856.55381710804,11.009536224446492,-1.5353766256981167,12.544912850144609,45872.215312579734,45905.840000000004,45939.46468742027,75.24225137061808,58.05202144162308,SELL,,,
2023-07-20 11:40:00+05:30,45925.0,45925.0,45908.65,45910.0,2865.0,45857.10684323546,10.15678216337983,-1.9105045494118222,12.067286712791653,45873.29244211287,45906.5875,45939.88255788713,69.43655065346779,68.81193772384289,SELL,,,
2023-07-20 11:45:00+05:30,45910.45,45911.0,45901.5,45903.2,2265.0,45857.10684323546,8.830473059540964,-2.5894509226005518,11.419923982141515,45880.01798270035,45908.3425,45936.667017299646,53.680473570615646,66.1197585315672,SELL,,,
2023-07-20 11:50:00+05:30,45903.2,45924.05,45901.15,45924.05,1920.0,45857.10684323546,9.353957686907961,-1.6527730361868436,11.006730723094805,45889.83623013514,45911.247500000005,45932.65876986487,49.447270595840656,57.52143160664139,SELL,,,
2023-07-20 11:55:00+05:30,45924.05,45937.0,45922.1,45930.5,5355.0,45874.154017897556,10.172027321597852,-0.6677627211975619,10.839790042795414,45889.35168822571,45912.31250000001,45935.273311774305,64.55446248469953,55.89406888371864,,,,
2023-07-20 12:00:00+05:30,45930.5,45935.25,45926.15,45926.85,4245.0,45879.31772962647,10.405876439130225,-0.3471308829321522,10.753007322062377,45892.94714558574,45914.18250000001,45935.41785441428,84.83170416416299,66.27781241490108,,,,
