3/18/2013,GBP,0.661774492,0.661774492
3/19/2013,INR,54.37999788,1
3/19/2013,EUR,0.775731835,0.775731835
3/19/2013,GBP,0.661511074,0.661511074
3/20/2013,INR,54.37244029,1
3/20/2013,EUR,0.772257966,0.772257966
3/20/2013,GBP,0.660679802,0.660679802
3/21/2013,INR,54.32510024,1
3/21/2013,EUR,0.773868459,0.773868459
3/21/2013,GBP,0.658962523,0.658962523
3/22/2013,INR,54.32892081,1
3/22/2013,EUR,0.76932794,0.76932794
3/22/2013,GBP,0.65615473,0.65615473
3/23/2013,INR,54.35050201,1
3/23/2013,EUR,0.769949968,0.769949968
3/23/2013,GBP,0.656598818,0.656598818
3/24/2013,INR,54.34629822,1
3/24/2013,EUR,0.76995,0.76995
3/24/2013,GBP,0.656598818,0.656598818
3/25/2013,INR,54.18497903,1
3/25/2013,EUR,0.776051302,0.776051302
3/25/2013,GBP,0.658530505,0.658530505
3/26/2013,INR,54.4406996,1
3/26/2013,EUR,0.777325301,0.777325301
3/26/2013,GBP,0.659468812,0.659468812
3/27/2013,INR,54.36999526,1
3/27/2013,EUR,0.78267825,0.78267825
3/27/2013,GBP,0.661743363,0.661743363
3/28/2013,INR,54.29368775,1
3/28/2013,EUR,0.778909156,0.778909156
3/28/2013,GBP,0.658061686,0.658061686
3/29/2013,INR,54.2949847,1
3/29/2013,EUR,0.780256659,0.780256659
3/29/2013,GBP,0.658093903,0.658093903
3/30/2013,INR,54.27999878,1
3/30/2013,EUR,0.779879118,0.779879118
3/30/2013,GBP,0.657656769,0.657656769
3/31/2013,INR,54.28499985,1
3/31/2013,EUR,0.779879119,0.779879119
3/31/2013,GBP,0.657656769,0.657656769
4/1/2013,INR,54.28548629,1
4/1/2013,EUR,0.777856491,0.777856491
4/1/2013,GBP,0.656625638,0.656625638
4/2/2013,INR,54.4406142,1
4/2/2013,EUR,0.779213134,0.779213134
4/2/2013,GBP,0.661710647,0.661710647
4/3/2013,INR,54.45659544,1
4/3/2013,EUR,0.778333477,0.778333477
4/3/2013,GBP,0.66058121,0.66058121
4/4/2013,INR,54.90800188,1
4/4/2013,EUR,0.777946845,0.777946845
4/4/2013,GBP,0.658059762,0.658059762
4/5/2013,INR,54.79646781,1
4/5/2013,EUR,0.767709569,0.767709569
4/5/2013,GBP,0.652101436,0.652101436
4/6/2013,INR,54.8105011,1
4/6/2013,EUR,0.77385,0.77385
4/6/2013,GBP,0.656922319,0.656922319
4/7/2013,INR,54.8105011,1
4/7/2013,EUR,0.77365,0.77365
4/7/2013,GBP,0.656922319,0.656922319
4/8/2013,INR,54.60077272,1
4/8/2013,EUR,0.768842797,0.768842797
4/8/2013,GBP,0.655496668,0.655496668
4/9/2013,INR,54.55264106,1
4/9/2013,EUR,0.763852635,0.763852635
4/9/2013,GBP,0.652861128,0.652861128
4/10/2013,INR,54.49027253,1
4/10/2013,EUR,0.766020853,0.766020853
4/10/2013,GBP,0.653069605,0.653069605
4/11/2013,INR,54.52999833,1
4/11/2013,EUR,0.76196697,0.76196697
4/11/2013,GBP,0.64926782,0.64926782
4/12/2013,INR,54.63729918,1
4/12/2013,EUR,0.763727091,0.763727091
4/12/2013,GBP,0.650877815,0.650877815
4/13/2013,INR,54.61299896,1
4/13/2013,EUR,0.76265,0.76265
4/13/2013,GBP,0.651678071,0.651678071
4/14/2013,INR,54.52999878,1
4/14/2013,EUR,0.76255,0.76255
4/14/2013,GBP,0.651678071,0.651678071
4/15/2013,INR,54.47135544,1
4/15/2013,EUR,0.764541711,0.764541711
4/15/2013,GBP,0.652838311,0.652838311
4/16/2013,INR,54.10734295,1
4/16/2013,EUR,0.761216568,0.761216568
4/16/2013,GBP,0.653028169,0.653028169
4/17/2013,INR,54.19478425,1
4/17/2013,EUR,0.766239103,0.766239103
4/17/2013,GBP,0.655470261,0.655470261
4/18/2013,INR,53.95101882,1
4/18/2013,EUR,0.76494992,0.76494992
4/18/2013,GBP,0.654346078,0.654346078
4/19/2013,INR,53.99047751,1
4/19/2013,EUR,0.765408595,0.765408595
