SUBJECT,"Exports in goods, s.a.","Exports in goods, s.a.","Exports in goods, s.a.","GDP Imports of goods and services; constant prices, s.a.","GDP Imports of goods and services; constant prices, s.a.",Overnight interbank rate,"Exchange rates,  monthly averages, National currency per US dollar","Broad money, s.a.","Broad money, s.a.","Broad money, s.a.","Narrow money, s.a.","Narrow money, s.a.","Manufacturing - Confidence indicator, s.a.","Total manufacturing, s.a.","Total manufacturing, s.a.","Total manufacturing, s.a.","Current account as a % of GDP, s.a.",Long-term interest rate,3 month interbank rate,"Imports in goods, s.a.","Imports in goods, s.a.","Imports in goods, s.a.","Passenger car registrations, s.a.",Share prices,Share prices,Consumer prices: all items,Consumer prices: all items,Consumer prices: all items,"Industrial production, s.a.","Industrial production, s.a.","Industrial production, s.a.","Gross domestic product; constant prices, s.a.","Gross domestic product; constant prices, s.a.","GDP Private final consumption expenditure; constant prices, s.a.","GDP Private final consumption expenditure; constant prices, s.a.","GDP Government consumption expenditure; constant prices, s.a.","GDP Government consumption expenditure; constant prices, s.a.","GDP Gross fixed capital formation; constant prices, s.a.","GDP Gross fixed capital formation; constant prices, s.a.","GDP Exports; constant prices, s.a.","GDP Exports; constant prices, s.a."
LOCATION,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND
MEASURE,GP,GY,ST,GP,GY,ST,ST,GP,GY,ST,GP,ST,ST,GP,GY,ST,ST,ST,ST,GP,GY,ST,ST,GP,GY,GP,GY,ST,GP,GY,ST,GP,GY,GP,GY,GP,GY,GP,GY,GP,GY
FREQUENCY,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q
TIME_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-10-01,,,,,,5.0,7.5000000065,3.79771852171265,17.9497966867264,0.181934533733314,3.92713123276719,0.471715973809282,,,,,,,,,,,,-0.0961538467951995,12.2434281592087,0.540331918653903,5.98047192896465,4.69957366215064,,,,,,,,,,,,,
1971-01-01,,,,,,6.0,7.5000000065,3.18317368351633,18.0523884010784,0.187725825932341,2.5308409723188,0.48365435494742,,,,,,,,,,,,-2.95155598270412,11.1723631014333,-2.11132437689611,3.53227771005767,4.60035041781146,,,,,,,,,,,,,
1971-04-01,,,,,,6.0,7.5000000065,2.89962314822968,14.4823558692049,0.193169167436281,1.71211441760503,0.49193507088985,,,,,,,,,,,,-1.05785123967294,1.25169147462786,0.549019607915819,1.10410094610047,4.62560724363808,,,,,,,,,,,,,
1971-07-01,,,,,,6.0,7.5000000065,3.27452898713595,13.8156097894364,0.199494547818191,3.27153929891873,0.508028920059175,,,,,,,,,,,,-6.21450050185834,-10.0320512827245,4.48517940767908,3.39637205744651,4.83307402720985,,,,,,,,,,,,,
1971-10-01,,,,,,6.0,7.46774090437297,4.22019100504223,14.2749679370205,0.207913598780764,3.95968000208714,0.528145239611577,,,,,,,,,,,,-3.91877449166996,-13.4744947059366,1.38111235527965,4.26103646808636,4.89982420973946,,,,,,,,,,,,,
1972-01-01,,,,,,6.0,7.29847348571721,4.19811352828657,15.4067976457389,0.216642047698327,3.20586258881704,0.545076850262903,,,,,,,,,,,,5.11679644050837,-6.28099173555796,-1.21502209132769,5.21568627499438,4.8402902631549,,,,,,,,,,,,,
1972-04-01,,,,,,6.0,7.29743559317154,3.06966425595294,15.5905221829357,0.223292231199887,1.93272135431369,0.555611666945354,,,,,,,,,,,,3.1393298060076,-2.30537921818339,1.900857249339,6.63026521101329,4.93229727151113,,,,,,,,,,,,,
1972-07-01,,,,,,6.0,7.75877417340442,4.14146379261732,16.566105596384,0.232539798106757,3.72135433682486,0.57628794580913,,,,,,,,,,,,-5.027359781139,-1.06875667902822,4.75493782015799,6.9055617767903,5.16682493987684,,,,,,,,,,,,,
1972-10-01,,,,,,6.0,8.02319024350428,3.65503827730954,15.9312976948549,0.241039216737538,2.99263862456748,0.593534161464141,,,,,,,,,,,,0.432120993879859,3.41119762700557,1.43156424528431,6.95876288613252,5.24079135833254,,,,,,,,,,,,,
1973-01-01,,,,,,6.0,7.84234807367938,4.94130085014976,16.75319060447,0.252949689603384,4.82759117030228,0.622187564235711,,,,,,,,,,,,0.984564763918565,-0.653985493279539,1.61790017220142,10.0260901971715,5.32558213074372,,,,,,,,,,,,,
1973-04-01,,,,,,7.0,7.49868961516075,5.59404017967474,19.6185197355555,0.26709979687416,5.28376971057061,0.655062522297735,,,,,,,,,,,,-47.0223032603028,-48.9707462833636,6.70731707328786,15.2158010238909,5.68278581025106,,,,,,,,,,,,,
