2019-06-08,EUR,0.8817618961998761,2019-06-09
2019-06-08,GBP,0.7850783951998386,2019-06-09
2019-06-09,INR,69.3558800444,2019-06-10
2019-06-09,EUR,0.8838886926000664,2019-06-10
2019-06-09,GBP,0.786406709100219,2019-06-10
2019-06-10,INR,69.4792820286,2019-06-11
2019-06-10,EUR,0.88401437989983,2019-06-11
2019-06-10,GBP,0.7885652308003349,2019-06-11
2019-06-11,INR,69.4045129895,2019-06-12
2019-06-11,EUR,0.8827427450001754,2019-06-12
2019-06-11,GBP,0.7863643801001998,2019-06-12
2019-06-12,INR,69.3697387024,2019-06-13
2019-06-12,EUR,0.8842314164004186,2019-06-13
2019-06-12,GBP,0.7877765265997388,2019-06-13
2019-06-13,INR,69.5753348201,2019-06-14
2019-06-13,EUR,0.887074413899843,2019-06-14
2019-06-13,GBP,0.7889462353997807,2019-06-14
2019-06-14,INR,69.8049212970,2019-06-15
2019-06-14,EUR,0.8915940532003109,2019-06-15
2019-06-14,GBP,0.7937522785999477,2019-06-15
2019-06-16,INR,69.8700757346,2019-06-17
2019-06-16,EUR,0.8906308770999775,2019-06-17
2019-06-16,GBP,0.7955494316999585,2019-06-17
2019-06-17,INR,69.7823766426,2019-06-18
2019-06-17,EUR,0.8903683081996471,2019-06-18
2019-06-17,GBP,0.7984839672995766,2019-06-18
2019-06-18,INR,69.5546512118,2019-06-19
2019-06-18,EUR,0.8934557176005199,2019-06-19
2019-06-18,GBP,0.7961150933003978,2019-06-19
2019-06-19,INR,69.6873876823,2019-06-20
2019-06-19,EUR,0.8916498373995285,2019-06-20
2019-06-19,GBP,0.7919347481000496,2019-06-20
2019-06-20,INR,69.4653923312,2019-06-21
2019-06-20,EUR,0.8864178580996436,2019-06-21
2019-06-20,GBP,0.787594893099902,2019-06-21
2019-06-21,INR,69.6036752248,2019-06-22
2019-06-21,EUR,0.8789195036004065,2019-06-22
2019-06-21,GBP,0.7854022086002318,2019-06-22
2019-06-22,INR,69.6347513948,2019-06-23
2019-06-22,EUR,0.8786536688996239,2019-06-23
2019-06-22,GBP,0.7852685991998511,2019-06-23
2019-06-23,INR,69.5936386657,2019-06-24
2019-06-23,EUR,0.8784804847003582,2019-06-24
2019-06-23,GBP,0.7841910525997204,2019-06-24
2019-06-25,INR,69.4327004319,2019-06-26
2019-06-25,EUR,0.8805571254001201,2019-06-26
2019-06-25,GBP,0.7884699876996969,2019-06-26
2019-06-26,INR,69.2522520430,2019-06-27
2019-06-26,EUR,0.8799677682001461,2019-06-27
2019-06-26,GBP,0.7882736679999646,2019-06-27
2019-06-27,INR,69.0576861690,2019-06-28
2019-06-27,EUR,0.8796512087000978,2019-06-28
2019-06-27,GBP,0.7892927472001837,2019-06-28
2019-06-28,INR,68.9357985789,2019-06-29
2019-06-28,EUR,0.8784984563996249,2019-06-29
2019-06-28,GBP,0.7865355815998578,2019-06-29
