Date,Index,Open,High,Low,Close,Volume,Turnover
2016-09-08,Nifty High Beta 50,,,,1736.3,,
2016-09-09,Nifty High Beta 50,,,,1728.59,,
2016-09-12,Nifty High Beta 50,,,,1643.83,,
2016-09-14,Nifty High Beta 50,,,,1684.87,,
2016-09-15,Nifty High Beta 50,,,,1674.85,,
2016-09-16,Nifty High Beta 50,,,,1667.69,,
2016-09-19,Nifty High Beta 50,,,,1685.03,,
2016-09-20,Nifty High Beta 50,,,,1674.26,,
2016-09-21,Nifty High Beta 50,,,,1670.25,,
2016-09-22,Nifty High Beta 50,,,,1700.16,,
2016-09-23,Nifty High Beta 50,,,,1696.61,,
2016-09-26,Nifty High Beta 50,,,,1675.38,,
2016-09-27,Nifty High Beta 50,,,,1662.9,,
2016-09-28,Nifty High Beta 50,,,,1689.87,,
2016-09-29,Nifty High Beta 50,,,,1580.43,,
2016-09-30,Nifty High Beta 50,,,,1622.99,,
2016-10-03,Nifty High Beta 50,,,,1670.79,,
2016-10-04,Nifty High Beta 50,,,,1687.26,,
2016-10-05,Nifty High Beta 50,,,,1695.03,,
2016-10-06,Nifty High Beta 50,,,,1673.98,,
2016-10-07,Nifty High Beta 50,,,,1680.79,,
2016-10-10,Nifty High Beta 50,,,,1678.29,,
2016-10-13,Nifty High Beta 50,,,,1630.63,,
2016-10-14,Nifty High Beta 50,,,,1647.17,,
2016-10-17,Nifty High Beta 50,,,,1628.84,,
2016-10-18,Nifty High Beta 50,,,,1669.09,,
2016-10-19,Nifty High Beta 50,,,,1671.4,,
2016-10-20,Nifty High Beta 50,,,,1693.03,,
2016-10-21,Nifty High Beta 50,,,,1698.83,,
2016-10-24,Nifty High Beta 50,,,,1704.9,,
2016-10-25,Nifty High Beta 50,,,,1696.87,,
2016-10-26,Nifty High Beta 50,,,,1673.08,,
2016-10-27,Nifty High Beta 50,,,,1658.34,,
2016-10-28,Nifty High Beta 50,,,,1679.01,320136541.0,52212800000.0
2016-10-30,Nifty High Beta 50,,,,1681.59,,
2016-11-01,Nifty High Beta 50,,,,1686.99,,
2016-11-02,Nifty High Beta 50,,,,1638.93,,
2016-11-03,Nifty High Beta 50,,,,1618.66,,
2016-11-04,Nifty High Beta 50,,,,1580.43,,
2016-11-07,Nifty High Beta 50,,,,1612.27,,
2016-11-08,Nifty High Beta 50,,,,1618.96,,
2016-11-09,Nifty High Beta 50,,,,1557.3,,
2016-11-10,Nifty High Beta 50,,,,1628.34,,
2016-11-11,Nifty High Beta 50,,,,1571.94,,
2016-11-15,Nifty High Beta 50,,,,1510.97,,
2016-11-16,Nifty High Beta 50,,,,1495.94,,
2016-11-17,Nifty High Beta 50,,,,1498.42,,
2016-11-18,Nifty High Beta 50,,,,1505.05,,
2016-11-21,Nifty High Beta 50,,,,1437.19,,
2016-11-22,Nifty High Beta 50,,,,1455.85,,
2016-11-23,Nifty High Beta 50,,,,1484.57,,
2016-11-24,Nifty High Beta 50,,,,1476.12,,
2016-11-25,Nifty High Beta 50,,,,1504.87,,
2016-11-28,Nifty High Beta 50,,,,1515.48,,
2016-11-29,Nifty High Beta 50,,,,1525.51,,
2016-11-30,Nifty High Beta 50,,,,1549.24,,
2016-12-01,Nifty High Beta 50,,,,1527.34,,
2016-12-02,Nifty High Beta 50,,,,1505.21,,
2016-12-05,Nifty High Beta 50,,,,1527.7,,
2016-12-06,Nifty High Beta 50,,,,1537.86,,
2016-12-07,Nifty High Beta 50,,,,1523.44,,
2016-12-08,Nifty High Beta 50,,,,1556.24,,
2016-12-09,Nifty High Beta 50,,,,1576.02,,
2016-12-12,Nifty High Beta 50,,,,1558.16,,
2016-12-13,Nifty High Beta 50,,,,1559.67,,
2016-12-14,Nifty High Beta 50,,,,1546.56,,
2016-12-15,Nifty High Beta 50,,,,1555.86,,
2016-12-16,Nifty High Beta 50,,,,1542.55,,
2016-12-19,Nifty High Beta 50,,,,1539.28,,
2016-12-20,Nifty High Beta 50,,,,1516.43,,
2016-12-21,Nifty High Beta 50,,,,1522.48,,
2016-12-22,Nifty High Beta 50,,,,1492.81,,
2016-12-23,Nifty High Beta 50,,,,1484.16,,
2016-12-26,Nifty High Beta 50,,,,1435.56,,
2016-12-27,Nifty High Beta 50,,,,1462.48,,
2016-12-28,Nifty High Beta 50,,,,1464.0,,
2016-12-29,Nifty High Beta 50,,,,1487.6,,
2016-12-30,Nifty High Beta 50,,,,1502.89,,
2017-01-02,Nifty High Beta 50,,,,1524.24,,
2017-01-03,Nifty High Beta 50,,,,1531.77,,
2017-01-04,Nifty High Beta 50,,,,1541.21,,
2017-01-05,Nifty High Beta 50,,,,1571.69,,
2017-01-06,Nifty High Beta 50,,,,1571.39,,
2017-01-09,Nifty High Beta 50,,,,1576.11,,
2017-01-10,Nifty High Beta 50,,,,1586.71,,
2017-01-11,Nifty High Beta 50,,,,1618.47,,
2017-01-12,Nifty High Beta 50,,,,1617.53,,
2017-01-13,Nifty High Beta 50,,,,1608.81,,
2017-01-16,Nifty High Beta 50,,,,1628.5,,
2017-01-17,Nifty High Beta 50,,,,1625.44,,
2017-01-18,Nifty High Beta 50,,,,1636.93,,
2017-01-19,Nifty High Beta 50,,,,1644.17,,
2017-01-20,Nifty High Beta 50,,,,1598.53,,
2017-01-23,Nifty High Beta 50,,,,1612.54,,
2017-01-24,Nifty High Beta 50,,,,1630.16,,
2017-01-25,Nifty High Beta 50,,,,1652.09,,
2017-01-27,Nifty High Beta 50,,,,1674.81,,
2017-01-30,Nifty High Beta 50,,,,1678.3,,
2017-01-31,Nifty High Beta 50,,,,1650.05,,
2017-02-01,Nifty High Beta 50,,,,1702.0,,
2017-02-02,Nifty High Beta 50,,,,1708.74,,
2017-02-03,Nifty High Beta 50,,,,1738.24,,
2017-02-06,Nifty High Beta 50,,,,1752.01,,
2017-02-07,Nifty High Beta 50,,,,1729.7,,
2017-02-08,Nifty High Beta 50,,,,1743.57,,
2017-02-09,Nifty High Beta 50,,,,1745.35,,
2017-02-10,Nifty High Beta 50,,,,1743.67,,
2017-02-13,Nifty High Beta 50,,,,1721.27,,
2017-02-14,Nifty High Beta 50,,,,1714.39,,
2017-02-15,Nifty High Beta 50,,,,1668.76,,
2017-02-16,Nifty High Beta 50,,,,1701.25,,
2017-02-17,Nifty High Beta 50,,,,1711.18,,
2017-02-20,Nifty High Beta 50,,,,1737.32,,
2017-02-21,Nifty High Beta 50,,,,1758.83,,
2017-02-22,Nifty High Beta 50,,,,1753.03,,
2017-02-23,Nifty High Beta 50,,,,1761.97,,
2017-02-27,Nifty High Beta 50,,,,1761.06,,
2017-02-28,Nifty High Beta 50,,,,1786.92,,
2017-03-01,Nifty High Beta 50,,,,1795.65,,
2017-03-02,Nifty High Beta 50,,,,1755.69,,
2017-03-03,Nifty High Beta 50,,,,1766.31,,
2017-03-06,Nifty High Beta 50,,,,1787.57,,
2017-03-07,Nifty High Beta 50,,,,1781.02,,
2017-03-08,Nifty High Beta 50,,,,1759.98,,
2017-03-09,Nifty High Beta 50,,,,1756.5,,
2017-03-10,Nifty High Beta 50,,,,1754.12,,
2017-03-14,Nifty High Beta 50,,,,1794.05,,
2017-03-15,Nifty High Beta 50,,,,1809.04,,
2017-03-16,Nifty High Beta 50,,,,1849.56,,
2017-03-17,Nifty High Beta 50,,,,1840.24,,
2017-03-20,Nifty High Beta 50,,,,1845.24,,
2017-03-21,Nifty High Beta 50,,,,1838.16,,
2017-03-22,Nifty High Beta 50,,,,1803.36,,
2017-03-23,Nifty High Beta 50,,,,1824.86,,
2017-03-24,Nifty High Beta 50,,,,1835.1,,
2017-03-27,Nifty High Beta 50,,,,1826.15,324988745.0,56352900000.0
2017-03-28,Nifty High Beta 50,,,,1841.11,293563492.0,56617200000.0
2017-03-29,Nifty High Beta 50,,,,1849.36,355224759.0,67914300000.0
2017-03-30,Nifty High Beta 50,,,,1861.93,558904982.0,85678500000.0
2017-03-31,Nifty High Beta 50,,,,1865.84,413426425.0,59893600000.0
2017-04-03,Nifty High Beta 50,,,,1888.0,272947920.0,50966100000.0
2017-04-05,Nifty High Beta 50,,,,1920.25,348798732.0,63790400000.0
2017-04-06,Nifty High Beta 50,,,,1928.32,359075963.0,68856800000.0
2017-04-07,Nifty High Beta 50,,,,1898.81,324906102.0,62108300000.0
2017-04-10,Nifty High Beta 50,,,,1911.19,274623653.0,46168600000.0
2017-04-11,Nifty High Beta 50,,,,1934.25,551270650.0,80599100000.0
2017-04-12,Nifty High Beta 50,,,,1915.91,583258127.0,78672600000.0
2017-04-13,Nifty High Beta 50,,,,1905.63,400492653.0,59485400000.0
2017-04-17,Nifty High Beta 50,,,,1933.66,578723313.0,87302400000.0
2017-04-18,Nifty High Beta 50,,,,1914.09,656655272.0,108357900000.00002
2017-04-19,Nifty High Beta 50,,,,1929.77,479995502.0,86710000000.0
2017-04-20,Nifty High Beta 50,,,,1949.24,415798101.0,83657200000.0
2017-04-21,Nifty High Beta 50,,,,1957.52,471287244.0,77354500000.0
2017-04-24,Nifty High Beta 50,,,,1992.18,501175907.0,86066400000.0
2017-04-25,Nifty High Beta 50,,,,2014.02,488973070.0,81785100000.0
2017-04-26,Nifty High Beta 50,,,,1990.85,544687808.0,88357400000.0
2017-04-27,Nifty High Beta 50,,,,1997.2,555383403.0,100514599999.99998
2017-04-28,Nifty High Beta 50,,,,2018.33,492945764.0,88258100000.0
2017-05-02,Nifty High Beta 50,,,,2023.13,428820417.0,81376900000.0
2017-05-03,Nifty High Beta 50,,,,2022.57,380657726.0,73276800000.0
2017-05-04,Nifty High Beta 50,,,,2035.46,458972856.0,100461500000.0
2017-05-05,Nifty High Beta 50,,,,1998.66,546469666.0,111874599999.99998
2017-05-08,Nifty High Beta 50,,,,2029.07,405186952.0,75279000000.0
2017-05-09,Nifty High Beta 50,,,,2037.49,428786641.0,72601900000.0
2017-05-10,Nifty High Beta 50,,,,2044.78,344444232.0,59864000000.0
2017-05-11,Nifty High Beta 50,,,,2042.3,367147897.0,69093700000.0
2017-05-12,Nifty High Beta 50,,,,2027.05,356510266.0,83691800000.0
2017-05-15,Nifty High Beta 50,,,,2047.38,444852965.0,70675900000.0
2017-05-16,Nifty High Beta 50,,,,2064.38,465185119.0,81683600000.0
2017-05-17,Nifty High Beta 50,,,,2062.24,411326453.0,90523100000.0
2017-05-18,Nifty High Beta 50,,,,1999.88,431746864.0,81902500000.0
2017-05-19,Nifty High Beta 50,,,,1994.12,523201826.0,96137099999.99998
2017-05-22,Nifty High Beta 50,,,,1962.69,504280196.0,74469400000.0
2017-05-23,Nifty High Beta 50,,,,1910.8,561384791.0,91418600000.0
2017-05-24,Nifty High Beta 50,,,,1863.8,604146732.0,104572900000.00002
2017-05-25,Nifty High Beta 50,,,,1912.31,624253765.0,112073400000.0
2017-05-26,Nifty High Beta 50,,,,1950.14,390695727.0,79481700000.0
2017-05-29,Nifty High Beta 50,,,,1874.19,462477996.0,66340400000.0
2017-05-30,Nifty High Beta 50,,,,1906.26,589939261.0,87545200000.0
2017-05-31,Nifty High Beta 50,,,,1913.24,825554838.0,134432400000.0
2017-06-01,Nifty High Beta 50,,,,1917.62,425009296.0,66987700000.00001
2017-06-02,Nifty High Beta 50,,,,1931.82,681793402.0,64338800000.0
2017-06-05,Nifty High Beta 50,,,,1943.11,408283994.0,54102700000.00001
2017-06-06,Nifty High Beta 50,,,,1929.3,355315216.0,61162000000.0
2017-06-07,Nifty High Beta 50,,,,1948.36,389064824.0,63916800000.0
2017-06-08,Nifty High Beta 50,,,,1939.5,306184749.0,57636400000.0
2017-06-09,Nifty High Beta 50,,,,1958.8,355967931.0,61693700000.0
2017-06-12,Nifty High Beta 50,,,,1945.98,425393250.0,63893300000.0
2017-06-13,Nifty High Beta 50,,,,1950.29,,
2017-06-14,Nifty High Beta 50,,,,1963.97,431581008.0,67801600000.0
2017-06-15,Nifty High Beta 50,,,,1975.49,423087773.0,60602800000.0
2017-06-16,Nifty High Beta 50,,,,1974.06,402948772.0,72362900000.0
2017-06-19,Nifty High Beta 50,,,,1982.03,287342941.0,62265000000.0
2017-06-20,Nifty High Beta 50,,,,1984.6,314198344.0,61540800000.0
2017-06-21,Nifty High Beta 50,,,,1988.18,404692656.0,58769500000.0
2017-06-22,Nifty High Beta 50,,,,1967.79,458930167.0,74426300000.0
2017-06-23,Nifty High Beta 50,,,,1940.56,451728558.0,73150900000.0
2017-06-27,Nifty High Beta 50,,,,1910.73,414561826.0,66747400000.0
2017-06-28,Nifty High Beta 50,,,,1923.56,399825135.0,64420200000.00001
2017-06-29,Nifty High Beta 50,,,,1937.77,641428223.0,89723300000.0
2017-06-30,Nifty High Beta 50,,,,1936.27,384911451.0,59517900000.0
2017-07-03,Nifty High Beta 50,,,,1961.77,290636677.0,48970200000.00001
2017-07-04,Nifty High Beta 50,,,,1946.82,295916740.0,49967800000.0
2017-07-05,Nifty High Beta 50,,,,1978.78,309309538.0,49680100000.0
2017-07-06,Nifty High Beta 50,,,,1989.42,340582700.0,57148700000.0
2017-07-07,Nifty High Beta 50,,,,1985.71,270134421.0,44670300000.0
2017-07-10,Nifty High Beta 50,,,,2015.02,92237075.0,14003900000.000002
2017-07-11,Nifty High Beta 50,,,,1993.46,382629000.0,60073700000.0
2017-07-12,Nifty High Beta 50,,,,2009.36,346507147.0,51045000000.0
2017-07-13,Nifty High Beta 50,,,,2022.94,315680679.0,63716300000.0
2017-07-14,Nifty High Beta 50,,,,2021.85,338161517.0,50853200000.0
2017-07-17,Nifty High Beta 50,,,,2034.62,258708458.0,49870700000.0
2017-07-18,Nifty High Beta 50,,,,2019.06,308877718.0,54987800000.0
2017-07-19,Nifty High Beta 50,,,,2042.98,279140752.0,55215900000.0
2017-07-20,Nifty High Beta 50,,,,2042.9,254378391.0,55921700000.0
2017-07-21,Nifty High Beta 50,,,,2045.68,404865001.0,59249100000.0
2017-07-24,Nifty High Beta 50,,,,2053.32,392807921.0,57460000000.0
2017-07-25,Nifty High Beta 50,,,,2062.46,322470984.0,58601899999.99999
2017-07-26,Nifty High Beta 50,,,,2078.69,470356087.0,87020200000.0
2017-07-27,Nifty High Beta 50,,,,2068.99,720008931.0,126901400000.0
2017-07-28,Nifty High Beta 50,,,,2079.01,502544739.0,94046299999.99998
2017-07-31,Nifty High Beta 50,,,,2086.72,373484392.0,84062300000.0
2017-08-01,Nifty High Beta 50,,,,2086.42,249088745.0,57783200000.0
2017-08-02,Nifty High Beta 50,,,,2087.14,319078630.0,62366700000.0
2017-08-03,Nifty High Beta 50,,,,2046.68,400813449.0,66843600000.0
2017-08-04,Nifty High Beta 50,,,,2056.45,352424829.0,60302700000.00001
2017-08-07,Nifty High Beta 50,,,,2088.18,336641972.0,66705900000.0
2017-08-08,Nifty High Beta 50,,,,2052.92,479863620.0,96546000000.0
2017-08-09,Nifty High Beta 50,,,,2023.05,572626777.0,86559000000.0
2017-08-10,Nifty High Beta 50,,,,1927.41,537671688.0,97324100000.0
2017-08-11,Nifty High Beta 50,,,,1906.01,561154267.0,104591800000.0
2017-08-14,Nifty High Beta 50,,,,1969.42,545281179.0,71487000000.0
2017-08-16,Nifty High Beta 50,,,,1996.27,407253974.0,72996600000.0
2017-08-17,Nifty High Beta 50,,,,2006.38,453291556.0,63653000000.0
2017-08-18,Nifty High Beta 50,,,,1992.73,358791641.0,54729399999.99999
2017-08-21,Nifty High Beta 50,,,,1954.99,293817578.0,57977500000.0
2017-08-22,Nifty High Beta 50,,,,1935.03,346856881.0,60919300000.0
2017-08-23,Nifty High Beta 50,,,,1981.48,301877627.0,60228400000.0
2017-08-24,Nifty High Beta 50,,,,1987.42,294496486.0,57998400000.0
2017-08-28,Nifty High Beta 50,,,,2009.41,335839233.0,61136800000.0
2017-08-29,Nifty High Beta 50,,,,1978.45,332137680.0,66145000000.0
2017-08-30,Nifty High Beta 50,,,,2010.44,291122061.0,51134600000.0
2017-08-31,Nifty High Beta 50,,,,2030.99,481720476.0,81346100000.0
2017-09-01,Nifty High Beta 50,,,,2068.29,376595236.0,78210500000.0
2017-09-04,Nifty High Beta 50,,,,2039.86,360386942.0,72724600000.0
2017-09-05,Nifty High Beta 50,,,,2064.09,370513920.0,49553800000.0
2017-09-06,Nifty High Beta 50,,,,2066.87,352222777.0,55924200000.0
2017-09-07,Nifty High Beta 50,,,,2071.24,368998708.0,60165400000.0
2017-09-08,Nifty High Beta 50,,,,2058.43,360192614.0,59621500000.0
2017-09-11,Nifty High Beta 50,,,,2073.69,438831920.0,63647700000.00001
2017-09-12,Nifty High Beta 50,,,,2107.95,474748616.0,69082100000.0
2017-09-13,Nifty High Beta 50,,,,2096.94,519577918.0,58970700000.0
2017-09-14,Nifty High Beta 50,,,,2114.01,381258634.0,62930000000.0
2017-09-15,Nifty High Beta 50,,,,2102.91,439636755.0,71238700000.0
2017-09-18,Nifty High Beta 50,,,,2113.48,431856871.0,67666700000.0
2017-09-19,Nifty High Beta 50,,,,2114.19,574695191.0,67741400000.0
2017-09-20,Nifty High Beta 50,,,,2116.04,421927269.0,65606300000.0
2017-09-21,Nifty High Beta 50,,,,2099.33,493945093.0,62975400000.0
2017-09-22,Nifty High Beta 50,,,,2013.36,487701952.0,71354800000.0
2017-09-25,Nifty High Beta 50,,,,1974.97,516807934.0,73347000000.0
2017-09-26,Nifty High Beta 50,,,,1997.31,449676506.0,61221300000.0
2017-09-27,Nifty High Beta 50,,,,1937.03,446598311.0,63347600000.0
2017-09-28,Nifty High Beta 50,,,,1956.3,620444089.0,82823600000.0
2016-01-01,Nifty50 USD,,,,4169.42,,
2016-01-04,Nifty50 USD,,,,4061.97,,
2016-01-05,Nifty50 USD,,,,4053.68,,
2016-01-06,Nifty50 USD,,,,4020.39,,
2016-01-07,Nifty50 USD,,,,3919.22,,
2016-01-08,Nifty50 USD,,,,3950.67,,
2016-01-11,Nifty50 USD,,,,3924.15,,
2016-01-12,Nifty50 USD,,,,3890.41,,
2016-01-13,Nifty50 USD,,,,3920.41,,
2016-01-14,Nifty50 USD,,,,3892.24,,
2016-01-15,Nifty50 USD,,,,3821.9,,
2016-01-18,Nifty50 USD,,,,3768.6,,
2016-01-19,Nifty50 USD,,,,3813.12,,
2016-01-20,Nifty50 USD,,,,3725.76,,
2016-01-21,Nifty50 USD,,,,3704.68,,
2016-01-22,Nifty50 USD,,,,3796.23,,
2016-01-25,Nifty50 USD,,,,3809.16,,
2016-01-27,Nifty50 USD,,,,3791.07,,
2016-01-28,Nifty50 USD,,,,3778.53,,
2016-01-29,Nifty50 USD,,,,3861.11,,
2016-02-01,Nifty50 USD,,,,3868.8,,
2016-02-02,Nifty50 USD,,,,3808.35,,
2016-02-03,Nifty50 USD,,,,3741.23,,
2016-02-04,Nifty50 USD,,,,3783.39,,
2016-02-05,Nifty50 USD,,,,3836.64,,
2016-02-08,Nifty50 USD,,,,3774.27,,
2016-02-09,Nifty50 USD,,,,3710.01,,
2016-02-10,Nifty50 USD,,,,3683.41,,
2016-02-11,Nifty50 USD,,,,3554.05,,
2016-02-12,Nifty50 USD,,,,3534.51,,
2016-02-15,Nifty50 USD,,,,3642.71,,
2016-02-16,Nifty50 USD,,,,3573.84,,
2016-02-17,Nifty50 USD,,,,3590.91,,
2016-02-18,Nifty50 USD,,,,3638.19,,
2016-02-19,Nifty50 USD,,,,3647.81,,
2016-02-22,Nifty50 USD,,,,3656.75,,
2016-02-23,Nifty50 USD,,,,3588.92,,
2016-02-24,Nifty50 USD,,,,3546.96,,
2016-02-25,Nifty50 USD,,,,3520.92,,
2016-02-26,Nifty50 USD,,,,3541.57,,
2016-02-29,Nifty50 USD,,,,3528.35,,
2016-03-01,Nifty50 USD,,,,3671.65,,
2016-03-02,Nifty50 USD,,,,3771.37,,
2016-03-03,Nifty50 USD,,,,3844.39,,
2016-03-04,Nifty50 USD,,,,3855.54,,
2016-03-08,Nifty50 USD,,,,3851.69,,
2016-03-09,Nifty50 USD,,,,3868.44,,
2016-03-10,Nifty50 USD,,,,3868.62,,
2016-03-11,Nifty50 USD,,,,3878.98,,
2016-03-14,Nifty50 USD,,,,3897.43,,
2016-03-15,Nifty50 USD,,,,3845.22,,
2016-03-16,Nifty50 USD,,,,3856.89,,
2016-03-17,Nifty50 USD,,,,3892.15,,
2016-03-18,Nifty50 USD,,,,3955.79,,
2016-03-21,Nifty50 USD,,,,4014.08,,
2016-03-22,Nifty50 USD,,,,4017.38,,
2016-03-23,Nifty50 USD,,,,3998.82,,
2016-03-28,Nifty50 USD,,,,3957.88,,
2016-03-29,Nifty50 USD,,,,3954.99,,
2016-03-30,Nifty50 USD,,,,4035.87,,
2016-03-31,Nifty50 USD,,,,4042.27,,
2016-04-01,Nifty50 USD,,,,4029.04,,
2016-04-04,Nifty50 USD,,,,4058.42,,
2016-04-05,Nifty50 USD,,,,3972.14,,
2016-04-06,Nifty50 USD,,,,3962.67,,
2016-04-07,Nifty50 USD,,,,3933.88,,
2016-04-08,Nifty50 USD,,,,3938.44,,
2016-04-11,Nifty50 USD,,,,4003.69,,
2016-04-12,Nifty50 USD,,,,4017.07,,
2016-04-13,Nifty50 USD,,,,4094.86,,
2016-04-18,Nifty50 USD,,,,4113.69,,
2016-04-20,Nifty50 USD,,,,4140.15,,
2016-04-21,Nifty50 USD,,,,4135.48,,
2016-04-22,Nifty50 USD,,,,4116.42,,
2016-04-25,Nifty50 USD,,,,4081.6,,
2016-04-26,Nifty50 USD,,,,4134.48,,
2016-04-27,Nifty50 USD,,,,4155.08,,
2016-04-28,Nifty50 USD,,,,4094.7,,
2016-04-29,Nifty50 USD,,,,4089.09,,
2016-05-02,Nifty50 USD,,,,4076.87,,
2016-05-03,Nifty50 USD,,,,4050.62,,
2016-05-04,Nifty50 USD,,,,4013.19,,
2016-05-05,Nifty50 USD,,,,4029.96,,
2016-05-06,Nifty50 USD,,,,4024.51,,
2016-05-09,Nifty50 USD,,,,4102.47,,
2016-05-10,Nifty50 USD,,,,4096.26,,
2016-05-11,Nifty50 USD,,,,4077.65,,
2016-05-12,Nifty50 USD,,,,4110.5,,
2016-05-13,Nifty50 USD,,,,4056.05,,
2016-05-16,Nifty50 USD,,,,4076.14,,
2016-05-17,Nifty50 USD,,,,4097.73,,
2016-05-18,Nifty50 USD,,,,4075.43,,
2016-05-19,Nifty50 USD,,,,4011.47,,
2016-05-20,Nifty50 USD,,,,3983.63,,
2016-05-23,Nifty50 USD,,,,3977.49,,
2016-05-24,Nifty50 USD,,,,3965.64,,
2016-05-25,Nifty50 USD,,,,4076.46,,
2016-05-26,Nifty50 USD,,,,4155.63,,
2016-05-27,Nifty50 USD,,,,4214.47,,
2016-05-30,Nifty50 USD,,,,4208.29,,
2016-05-31,Nifty50 USD,,,,4207.36,,
2016-06-01,Nifty50 USD,,,,4208.23,,
2016-06-02,Nifty50 USD,,,,4234.54,,
2016-06-03,Nifty50 USD,,,,4236.25,,
2016-06-06,Nifty50 USD,,,,4243.74,,
2016-06-07,Nifty50 USD,,,,4285.95,,
2016-06-08,Nifty50 USD,,,,4295.38,,
2016-06-09,Nifty50 USD,,,,4266.5,,
2016-06-10,Nifty50 USD,,,,4238.24,,
2016-06-13,Nifty50 USD,,,,4189.9,,
2016-06-14,Nifty50 USD,,,,4184.13,,
2016-06-15,Nifty50 USD,,,,4234.07,,
2016-06-16,Nifty50 USD,,,,4197.15,,
2016-06-17,Nifty50 USD,,,,4214.75,,
2016-06-20,Nifty50 USD,,,,4234.83,,
2016-06-21,Nifty50 USD,,,,4221.01,,
2016-06-22,Nifty50 USD,,,,4207.67,,
2016-06-23,Nifty50 USD,,,,4253.68,,
2016-06-24,Nifty50 USD,,,,4120.74,,
2016-06-27,Nifty50 USD,,,,4130.81,,
2016-06-28,Nifty50 USD,,,,4148.52,,
2016-06-29,Nifty50 USD,,,,4196.2,,
2016-06-30,Nifty50 USD,,,,4247.04,,
2016-07-01,Nifty50 USD,,,,4278.95,,
2016-07-04,Nifty50 USD,,,,4317.13,,
2016-07-05,Nifty50 USD,,,,4285.28,,
2016-07-07,Nifty50 USD,,,,4280.3,,
2016-07-08,Nifty50 USD,,,,4275.21,,
2016-07-11,Nifty50 USD,,,,4369.99,,
2016-07-12,Nifty50 USD,,,,4397.13,,
2016-07-13,Nifty50 USD,,,,4392.56,,
2016-07-14,Nifty50 USD,,,,4435.23,,
2016-07-15,Nifty50 USD,,,,4412.98,,
2016-07-18,Nifty50 USD,,,,4393.73,,
2016-07-19,Nifty50 USD,,,,4401.06,,
2016-07-20,Nifty50 USD,,,,4418.62,,
2016-07-21,Nifty50 USD,,,,4387.78,,
2016-07-22,Nifty50 USD,,,,4408.3,,
2016-07-25,Nifty50 USD,,,,4449.91,,
2016-07-26,Nifty50 USD,,,,4418.5,,
2016-07-27,Nifty50 USD,,,,4440.14,,
2016-07-28,Nifty50 USD,,,,4478.22,,
2016-07-29,Nifty50 USD,,,,4465.25,,
2016-08-01,Nifty50 USD,,,,4483.84,,
2016-08-02,Nifty50 USD,,,,4475.4,,
2016-08-03,Nifty50 USD,,,,4423.27,,
2016-08-04,Nifty50 USD,,,,4425.98,,
2016-08-05,Nifty50 USD,,,,4503.1,,
2016-08-08,Nifty50 USD,,,,4522.69,,
2016-08-09,Nifty50 USD,,,,4490.55,,
2016-08-10,Nifty50 USD,,,,4451.84,,
2016-08-11,Nifty50 USD,,,,4453.06,,
2016-08-12,Nifty50 USD,,,,4496.67,,
2016-08-16,Nifty50 USD,,,,4476.42,,
2016-08-17,Nifty50 USD,,,,4466.83,,
2016-08-18,Nifty50 USD,,,,4499.33,,
2016-08-19,Nifty50 USD,,,,4486.92,,
2016-08-22,Nifty50 USD,,,,4449.79,,
2016-08-23,Nifty50 USD,,,,4458.59,,
2016-08-24,Nifty50 USD,,,,4464.82,,
2016-08-25,Nifty50 USD,,,,4437.78,,
2016-08-26,Nifty50 USD,,,,4431.45,,
2016-08-29,Nifty50 USD,,,,4439.47,,
2016-08-30,Nifty50 USD,,,,4516.34,,
2016-08-31,Nifty50 USD,,,,4545.17,,
2016-09-01,Nifty50 USD,,,,4541.07,,
2016-09-02,Nifty50 USD,,,,4566.9,,
2016-09-06,Nifty50 USD,,,,4656.48,,
2016-09-07,Nifty50 USD,,,,4656.41,,
2016-09-08,Nifty50 USD,,,,4668.34,,
2016-09-09,Nifty50 USD,,,,4616.82,,
2016-09-12,Nifty50 USD,,,,4514.02,,
2016-09-14,Nifty50 USD,,,,4515.5,,
2016-09-15,Nifty50 USD,,,,4519.65,,
2016-09-16,Nifty50 USD,,,,4548.73,,
2016-09-19,Nifty50 USD,,,,4564.0,,
2016-09-20,Nifty50 USD,,,,4537.23,,
2016-09-21,Nifty50 USD,,,,4534.96,,
2016-09-22,Nifty50 USD,,,,4596.56,,
2016-09-23,Nifty50 USD,,,,4591.22,,
2016-09-26,Nifty50 USD,,,,4530.89,,
2016-09-27,Nifty50 USD,,,,4539.04,,
2016-09-28,Nifty50 USD,,,,4560.25,,
2016-09-29,Nifty50 USD,,,,4472.99,,
2016-09-30,Nifty50 USD,,,,4476.12,,
2016-10-03,Nifty50 USD,,,,4550.74,,
2016-10-04,Nifty50 USD,,,,4565.36,,
2016-10-05,Nifty50 USD,,,,4551.29,,
2016-10-06,Nifty50 USD,,,,4529.13,,
2016-10-07,Nifty50 USD,,,,4512.4,,
2016-10-10,Nifty50 USD,,,,4531.92,,
2016-10-13,Nifty50 USD,,,,4443.96,,
2016-10-14,Nifty50 USD,,,,4449.11,,
2016-10-17,Nifty50 USD,,,,4421.1,,
2016-10-18,Nifty50 USD,,,,4506.29,,
2016-10-19,Nifty50 USD,,,,4497.35,,
2016-10-20,Nifty50 USD,,,,4516.46,,
2016-10-21,Nifty50 USD,,,,4502.84,,
2016-10-24,Nifty50 USD,,,,4513.21,,
